addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype,overview
서울특별시 중구 을지로 지하12 (을지로1가),시청광장지하쇼핑센터,4533.0,A02,A0208,A02081300,3491755,15,20250519164927,20250528,20250529,http://tong.visitkorea.or.kr/cms/resource/68/3491768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3491768_image3_1.jpg,Type3,126.9787960237,37.5655015943,6,20250522140750,1,24,02-6965-0055,2025 서울식품유통대전(K푸드쇼),11,140,EV,EV03,EV030400,선택안함,선택안함,"파이낸셜뉴스는 오는 5월, 서울시청 잔디광장에서 ‘2025 서울식품유통포럼(K푸드쇼)’을 이틀간 개최합니다. 서울국제식품포럼과 유통혁신포럼을 하나로 통합해 새롭게 선보인 이 행사는, 지난해 첫 회부터 뜨거운 반응을 얻으며 가능성을 입증했습니다. 올해는 특히 글로벌 시장에서 인기를 끌고 있는 K스낵을 중심으로, 외국인도 함께 즐길 수 있는 체험형 프로그램을 강화했습니다.  K스낵과 K뷰티를 아우르는 전시와 업계 전문가들이 참여하는 포럼까지, 다채로운 콘텐츠가 한자리에 펼쳐집니다. 먹거리 이상의 즐거움과 이야기를 담은 이번 행사를 통해, K스낵의 매력을 더욱 깊이 있게 만나보시기 바랍니다."
서울특별시 중구 세종대로 110 (태평로1가),,4524.0,A02,A0208,A02081000,3544886,15,20250926155601,20251004,20251112,http://tong.visitkorea.or.kr/cms/resource/85/3544885_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/3544885_image3_1.JPG,Type3,126.9777210995,37.5662570431,6,20251023143000,1,24,02-758-2045,2025 서울어텀페스타,11,140,EV,EV02,EV020700,선택안함,선택안함,"서울어텀페스타는 서울의 가을을 공연예술로 엮는 계절 브랜드이다. 10월 4일부터 11월 12일까지, 40일간 이어지는 공식 시즌에는 크고 작은 축제와 개별 공연이 한자리에 모여, 서울 전역을 예술로 물들이는 무대를 만든다. 여기에 앞뒤로 이어지는 프리 시즌과 포스트 시즌이 더해져, 가을 전체가 공연예술의 시간으로 확장이 된다. 총 117편의 연극·무용·음악·전통예술 공연이 세 시즌에 걸쳐 펼쳐지며, 시민은 가을의 시작부터 끝까지 공연예술과 함께하는 특별한 여정을 경험할 수 있다. 또한 9월부터 11월까지 이어지는 세 개의 시즌을 따라가며, 일상 가까이에서 공연예술을 만나는 특별한 경험을 누릴 수 있다. 개막식에는 서울시소년소녀합창단, 노블아트오페라단, 윤별발레컴퍼니, 배우 박정자, 소리꾼 유태평양 등 다양한 세대와 장르의 예술가들이 한 무대에 오른다. 전통과 현대, 예술가와 시민이 함께 어우러지는 이번 무대는 누구나 무료로 즐길 수 있으며, 90분 동안 서울의 가을밤을 수놓을 다채로운 순간을 선사할 것이다."
서울특별시 종로구 계동길 37 (계동),,3059.0,A02,A0208,A02081300,3546110,15,20250930172316,20250926,20251005,http://tong.visitkorea.or.kr/cms/resource/09/3546109_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3546109_image3_1.jpg,Type3,126.9867060298,37.5790529392,6,20251023143000,1,23,02-2133-5580,2025 서울한옥위크,11,110,EV,EV03,EV030400,선택안함,선택안함,"서울시는 9.26.(금)~10.5.(일)까지 열흘 간 북촌과 서촌, 열린송현 녹지광장 일대에서 제3회 <2025 서울한옥위크>를 개최한다. ‘서울한옥위크’는 한옥 관련 기관과 단체, 주민 등과 함께 서울한옥을 다양하게 경험할 수 있는 전시, 강연/탐방, 체험, 공연 및 이벤트를 진행하는 복합문화행사 이다. 북·서촌 일대 및 서울 공공한옥에서 진행되며, 서울한옥포털, SNS 등을 통해 정보를 확인할 수 있다. 특히 올해는 북촌의 대표 지역문화 축제인 '북촌의 날' 연계 운영을 비롯해, 90여 개 유관기관과 50개 시설이 참여하여 확대 운영될 예정이다. 현대 건축과 달리 외부공간과의 소통으로 완성되고, 마당 및 주변 환경과 긴밀한 관계를 맺는 한옥의 매력을 알리기 위해 '2025 서울한옥위크'의 전시 주제는 ‘정원’이며, 정원과 관련된 다양한 강연, 전시, 북토크 등이 진행된다. 대표 전시로는 북촌 및 서촌 한옥에서 펼쳐지는 한옥&정원 주제 전시 '정원의 언어들'이 있다"
서울특별시 종로구 세종대로 198 (세종로),,3141.0,A02,A0208,A02081300,2953055,15,20230328142957,20250420,20250423,http://tong.visitkorea.or.kr/cms/resource/81/3489881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3489881_image3_1.jpg,Type3,126.977573668,37.5741339024,6,20250509103105,1,23,070-4848-3619,2025 세계 책의 날 : 책 한장 할래요?,11,110,EV,EV03,EV030400,선택안함,선택안함,"올해 새롭게 시작하는 국민 참여 독서 활동인 ‘책 읽는 대한민국’캠페인의 시작을 알리며 책을 선물하고 독서의 즐거움을 함께 할 수 있는 다양한 프로그램을 준비했습니다. 책의 가치와 즐거움을 함께 나눕니다.
분야별 전문가(북멘토)와 국민들이 함께하는 독서 활동 챌린지, 북토크, 강의, 책선물, 독서 성향 분석, 분야별 추천도서 전시 등 다채롭게 구성하였습니다. 올 한 해 독서에 도전하고 싶은 분들, 독서의 중요성을 알지만 선뜻 시도하지 못했던 분들 모두 참여 가능합니다. 책 한장 함께해요."
서울특별시 중구 통일로 1 (봉래동2가),,4509.0,A02,A0208,A02080500,1829696,15,20130723181937,20250812,20250907,http://tong.visitkorea.or.kr/cms/resource/47/3497947_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3497947_image3_1.jpg,Type3,126.9716247231,37.5560109019,6,20250812113632,1,24,02-724-6317,2025 아시아프(ASYAAF),11,140,EV,EV03,EV030100,선택안함,선택안함,"‘아시아프(ASYAAF, Asian Students and Young Artists Art Festival)’는 지난 2008년 시작해 올해로 18회를 맞은 아시아 최대 청년 작가 아트페어다. 전국 청년 작가들에게 경력에 관계없이 전시 및 작품 판매 기회를 제공하고, 미술에 관심 있는 일반 관람객에겐 참신한 작품을 합리적 가격에 소장할 수 있는 장을 마련한다. 특히 청년 작가의 기회와 성장을 위해 여타 아트페어와는 달리 중간 판매 수수료 없이 ‘작품 판매 수익 전액’을 작가에게 지급해 공익적 가치를 실현한다. 올해는 아시아프 1회가 열린 뜻깊은 공간인 ‘문화역서울284’에서 열린다. 아시아프의 발자취를 되새기는 동시에, 개장 100주년을 맞은 서울역에서 역사와 예술이 어우러지는 특별한 경험을 선사한다."
서울특별시 영등포구 여의공원로 13 (여의도동),,7235.0,A02,A0208,A02081300,3541205,15,20250919132351,20250927,20250927,http://tong.visitkorea.or.kr/cms/resource/03/3541203_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/03/3541203_image3_1.png,Type3,126.9167333499,37.5260245143,6,20250919132403,1,20,02-567-9623,2025 우리아이 우리미래 함께해 행복해,11,560,EV,EV03,EV030400,선택안함,선택안함,"이 행사는 ‘우리 아이들과 함께하는 가을나들이’를 주제로 온 가족이 함께 즐길 수 있는 다채로운 체험과 공연으로 구성된 축제이다. 2025년 9월 27일 토요일 오전 11시부터 오후 6시까지 서울 여의도 KBS 본관 일원에서 열리며, KBS와 나눔국민운동본부가 주최하고 보건복지부, 서울특별시가 후원한다. 주요 프로그램으로는 가족사랑 그림 그리기 대회를 시작으로 개막식, 어린이 합창 경연대회, 시상식 및 현장 가족 장기자랑, KBS 관현악단 리허설과 축하공연이 이어지며, 아이들이 무대의 주인공이 되어 가족과 함께 특별한 추억을 쌓을 수 있다. 또한 부대 프로그램으로 KBS 방송국 견학, 참여기관 체험 및 홍보 부스, 서울형 키즈카페, 휴게존, 포토존이 상시 운영되어 다채로운 경험을 제공한다. 이 행사는 아이와 가족이 함께 어울리며 소통하고, 즐거운 시간을 통해 유대감을 강화하는 뜻깊은 가을나들이의 장이 될 것이다."
서울특별시 종로구 사직로 161 (세종로),,3045.0,A02,A0208,A02081300,2554814,15,20180723184721,20250928,20250928,http://tong.visitkorea.or.kr/cms/resource/81/3521281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3521281_image3_1.jpg,Type3,126.9767375783,37.5760836609,6,20250916132541,1,23,서울 02-786-0610<br>수원 031-5191-2367<br>화성 070-4202-1017,2025 정조대왕 능행차 공동재현,11,110,EV,EV03,EV030400,선택안함,선택안함,"백성과 함께한 행복한 8일, 시민의 축제로 다가온다. 조선 역사상 가장 성대한 축제이자 백성과 성군이 함께한 동행! 2025년 정조대왕의 능행차 길을 따라 『원행을묘정리의궤』 속 정조의 뜻을 되새긴다. 1795년 정조는 어머니 혜경궁 홍씨의 회갑을 기념하여 수원 화성으로 행차했다. 정조의 8일 간의 여정은 단순한 왕의 이동이 아닌 백성과 즐거운 기억을 공유한 역사적인 사건이었다. 정조의 애민정신은 『원행을묘정리의궤』에 담겨 널리 배포되었다. 2025년, 정조대왕의 정신을 계승하고 백성의 행복한 기억이 시민의 행복한 기억으로 재현된다. 정조대왕 능행차 공동재현은 서울시, 경기도, 수원시, 화성시가 협력해 '을묘년 화성원행'의 원형을 현대에 화려하게 재현하는 축제이다."
서울특별시 강남구 영동대로 513 (삼성동),,6164.0,A02,A0208,A02081300,3540355,15,20250917180019,20250922,20250928,http://tong.visitkorea.or.kr/cms/resource/47/3540747_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/3540747_image3_1.png,Type3,127.059217995,37.5119175967,6,20250919141037,1,1,070-4580-7436,2025 제14회 강남구 아름다운 건축물 전시회,11,680,EV,EV03,EV030400,선택안함,선택안함,"본 행사는 2006년부터 강남의 도시경관을 완성하는 우수한 건축물을 발굴해 왔으며, 올해는 15개의 수상작과 함께 총 289개의 건축물을 소개하는 자리이다. 강남구 아름다운 건축물 전시회는 시민들에게 건축 문화를 보다 친숙하게 전하기 위해 다양한 시민 참여 프로그램을 마련한 행사이다. 행사 현장인 코엑스 동문 로비에서는 강남 건축 심포지엄과 실크스크린 체험 이벤트가 진행되며, 수상작을 직접 살펴볼 수 있는 수상작 투어와 수상작을 설계한 건축사사무소를 방문하는 오픈오피스도 함께 운영되는 프로그램이다. 특히 이번 프로그램은 시민들이 건축을 가까이에서 경험하고 건축가와 직접 소통할 수 있는 뜻깊은 기회가 될 것이다. 수상작 투어와 오픈오피스는 서울시공공예약서비스를 통해 신청할 수 있다."
서울특별시 종로구 계동길 37 (계동),,3059.0,A02,A0208,A02081300,3528062,15,20250827173511,20250909,20250921,http://tong.visitkorea.or.kr/cms/resource/60/3528060_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/60/3528060_image3_1.png,Type3,126.9867060298,37.5790529392,6,20250904152852,1,23,070-4580-7436,2025 제17회 서울건축문화제,11,110,EV,EV03,EV030400,선택안함,선택안함,"2025 제17회 서울건축문화제는 서울성: 다층도시를 주제로 서울의 정체성과 지역성을 미래지향적으로 재조명한다. 서울건축문화제는 서울시 건축상 수상작 전시회에서 출발, 수상자들만의 행사로 끝나지 않도록 2010년부터 시민과 함께할 수 있는 시민참여 프로그램을 포함하여 서울건축문화제로 확대 개최하였고, 매년 전시, 강연, 포럼, 답사 등 프로그램을 다양화하여 종합적인 건축문화 행사로 진행되고 있다. 서울특별시 건축상을 수상한 서울시의 아름다운 건축물들을 확인할 수 있는 전시회는 물론, 건축 문화를 보다 재밌게 즐기기 위한 시민참여 프로그램도 준비되어 있다. 시민참여 프로그램은 총감독 주제전 '토크콘서트' , 서울특별시 건축상 수상작을 투어하는 '건축문화투어' , 건축상을 수상한 건축가가 수상작에 관해 설명하는 '오픈클래스' , 건축상 수상 건축가의 설계사무소 탐방하는 '오픈오피스'로 다채롭게 구성되었다."
서울특별시 마포구 월드컵로 251 (성산동),,3901.0,A02,A0208,A02081300,3485962,15,20250407165817,20250420,20250420,http://tong.visitkorea.or.kr/cms/resource/61/3485961_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/61/3485961_image3_1.png,Type3,126.8964785141,37.5659583996,6,20250407165830,1,13,041-567-6242,2025 지구시민런,11,440,EV,EV03,EV030400,선택안함,선택안함,지구의 날을 맞이하여 기후위기로 인해 손상된 지구와 인간의 건강을 위해 4.22/ 8.44km를 달리거나 걸으며 이번 대형 산불피해와 기후위기에 어려움을 겪고 있는 이웃들의 건강을 위해 반찬과 선풍기를 기부하는 글로벌 기부런입니다. 대한민국 최대 쓰레기 매립지였던 난지도 쓰레기 매립장이 있던 월드컵공원에서 진행이 됩니다.
서울특별시 성동구 연무장길 98 (성수동2가),,4785.0,A02,A0208,A02081300,3520774,15,20250813160006,20250829,20250830,http://tong.visitkorea.or.kr/cms/resource/73/3520773_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3520773_image3_1.jpg,Type3,127.0599532148,37.5409670142,6,20250820143545,1,16,070-7575-2353,2025 청년문화주간 <청년문화사용법: 네 개의 방>,11,200,EV,EV03,EV030400,선택안함,선택안함,"2025 청년문화주간 <청년문화사용법 : 네 개의 방>이 2025년 8월 29일부터 8월 30일까지 서울 성수동 더블유젯 스튜디오에서 개최된다. 청년들이 탐색-연결-영감-실행의 과정을 체험할 수 있는 네 개의 공간을 운영한다. 탐색의 방에서는 문화 성향 퀘스트, 키링 제작, 고민 전당포, 럭키드로우와 같은 다양한 체험 프로그램이 진행되며, 연결의 방에서는 문화예술·체육·관광 분야의 단체들이 홍보 부스 운영을 통해 청년들과 직접 교류한다. 영감의 방에서는 강연, 토크콘서트, 공연 등이 열리며, 실행의 방에서는 청년들의 관심사를 바탕으로 한 소그룹 워크숍이 운영된다. 청년들은 네 개의 방을 직접 경험하며 자신만의 문화 사용법을 완성해 나갈 수 있다."
서울특별시 종로구 인사동5길 29 태화빌딩,802호,3162.0,A02,A0208,A02081300,2630385,15,20191025023736,20250115,20250228,http://tong.visitkorea.or.kr/cms/resource/25/3433425_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3433425_image3_1.jpg,Type3,126.9848563969,37.572039832,6,20241213163617,1,23,070-7787-4242,2025 코리아그랜드세일,11,110,EV,EV03,EV030400,선택안함,선택안함,"코리아그랜드세일은 관광과 한류가 융복합된 외국인 대상의 한국 대표 쇼핑문화관광축제로, 한국의 쇼핑 즐거움과 함께 항공, 숙박, 뷰티, 엔터테인먼트, 식·음료, 체험 등 다양한 분야에서 풍성한 혜택을 제공한다. 매년 1~2월 개최하는 본 행사에서는 보다 다양하고 매력적인 한국쇼핑관광 콘텐츠와 프로모션을 통해 한국의 다채로운 매력을 보여준다. 연중 운영하는 코리아그랜드세일 온라인 플랫폼을 통해서도 대한민국 전역의 다양한 쇼핑관광 콘텐츠와 혜택을 만날 수 있다. 행사에 대한 자세한 내용은 코리아그랜드세일 온라인 플랫폼(<a href=""https://en.koreagrandsale.co.kr/"" target=""_blank"" title=""새창 : 코리아그랜드세일 홈페이지로 이동"">https://en.koreagrandsale.co.kr/</a>)에서 확인할 수 있다."
